Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
85842     	0.1380         	0.127909       	17410000  	0.1000    	319.80         
85882     	0.1125         	0.127100       	17420000  	0.1000    	257.00         
85915     	0.1633         	0.128797       	17430000  	0.1000    	297.70         
85953     	0.1684         	0.124919       	17440000  	0.1000    	250.00         
85992     	0.1885         	0.127562       	17450000  	0.1000    	270.60         
86030     	0.1364         	0.127906       	17460000  	0.1000    	345.70         
86065     	0.1722         	0.126231       	17470000  	0.1000    	316.30         
86105     	0.1403         	0.124850       	17480000  	0.1000    	304.20         
86148     	0.1487         	0.123934       	17490000  	0.1000    	322.50         
86196     	0.1137         	0.119778       	17500000  	0.1000    	215.00         
86237     	0.1443         	0.121278       	17510000  	0.1000    	319.00         
86273     	0.1513         	0.122934       	17520000  	0.1000    	195.40         
86310     	0.1465         	0.120028       	17530000  	0.1000    	287.60         
86354     	0.1180         	0.121047       	17540000  	0.1000    	218.20         
86398     	0.1203         	0.123209       	17550000  	0.1000    	330.80         
86440     	0.1498         	0.120778       	17560000  	0.1000    	368.80         
86479     	0.1763         	0.121528       	17570000  	0.1000    	285.40         
86515     	0.1525         	0.119894       	17580000  	0.1000    	289.10         
86557     	0.1385         	0.121097       	17590000  	0.1000    	260.80         
86599     	0.1274         	0.122634       	17600000  	0.1000    	376.50         
86639     	0.1456         	0.123569       	17610000  	0.1000    	307.40         
86674     	0.1505         	0.122738       	17620000  	0.1000    	330.80         
86720     	0.1373         	0.124400       	17630000  	0.1000    	299.80         
86761     	0.1595         	0.125722       	17640000  	0.1000    	261.40         
86798     	0.1351         	0.122509       	17650000  	0.1000    	177.30         
86844     	0.1056         	0.126994       	17660000  	0.1000    	175.60         
86886     	0.0883         	0.127534       	17670000  	0.1000    	322.80         
86924     	0.1141         	0.123284       	17680000  	0.1000    	260.10         
86968     	0.1045         	0.125356       	17690000  	0.1000    	323.40         
86999     	0.1604         	0.126741       	17700000  	0.1000    	259.60         
87042     	0.1512         	0.127188       	17710000  	0.1000    	241.80         
87076     	0.1232         	0.125312       	17720000  	0.1000    	336.30         
87110     	0.1688         	0.125284       	17730000  	0.1000    	278.10         
87151     	0.1033         	0.127919       	17740000  	0.1000    	346.40         
87192     	0.1342         	0.126775       	17750000  	0.1000    	334.80         
87225     	0.1922         	0.129597       	17760000  	0.1000    	374.60         
87262     	0.0937         	0.132394       	17770000  	0.1000    	159.00         
87302     	0.2037         	0.130350       	17780000  	0.1000    	262.00         
87340     	0.1677         	0.127312       	17790000  	0.1000    	338.90         
87386     	0.1013         	0.125562       	17800000  	0.1000    	344.80         
87434     	0.1179         	0.126803       	17810000  	0.1000    	143.20         
87473     	0.1595         	0.126878       	17820000  	0.1000    	319.40         
87516     	0.1144         	0.124334       	17830000  	0.1000    	318.80         
87556     	0.1353         	0.127959       	17840000  	0.1000    	334.80         
87598     	0.1149         	0.129991       	17850000  	0.1000    	247.20         
87644     	0.0854         	0.132206       	17860000  	0.1000    	323.10         
87685     	0.1322         	0.130213       	17870000  	0.1000    	278.50         
87738     	0.0831         	0.129356       	17880000  	0.1000    	281.70         
87781     	0.0888         	0.127397       	17890000  	0.1000    	346.80         
87819     	0.0953         	0.127831       	17900000  	0.1000    	242.30         
87859     	0.1019         	0.126269       	17910000  	0.1000    	283.50         
87901     	0.1922         	0.128387       	17920000  	0.1000    	338.00         
87939     	0.1487         	0.128362       	17930000  	0.1000    	268.70         
87982     	0.1321         	0.126672       	17940000  	0.1000    	304.50         
88039     	0.1293         	0.127153       	17950000  	0.1000    	207.50         
88085     	0.0778         	0.124025       	17960000  	0.1000    	153.10         
88128     	0.1444         	0.125972       	17970000  	0.1000    	344.50         
88163     	0.2222         	0.126547       	17980000  	0.1000    	322.60         
88202     	0.1424         	0.128512       	17990000  	0.1000    	293.20         
88241     	0.1511         	0.128309       	18000000  	0.1000    	310.20         
88281     	0.1255         	0.127594       	18010000  	0.1000    	243.90         
88326     	0.1438         	0.127644       	18020000  	0.1000    	302.90         
88364     	0.1706         	0.128478       	18030000  	0.1000    	358.10         
88397     	0.1739         	0.128088       	18040000  	0.1000    	212.50         
88437     	0.1703         	0.126028       	18050000  	0.1000    	329.40         
88480     	0.0629         	0.127803       	18060000  	0.1000    	200.60         
88520     	0.1468         	0.126438       	18070000  	0.1000    	291.40         
88559     	0.1431         	0.129425       	18080000  	0.1000    	296.10         
88602     	0.0822         	0.126116       	18090000  	0.1000    	327.50         
88642     	0.1722         	0.125638       	18100000  	0.1000    	263.90         
88683     	0.0949         	0.127169       	18110000  	0.1000    	261.90         
88718     	0.1859         	0.129238       	18120000  	0.1000    	353.20         
88754     	0.1460         	0.125566       	18130000  	0.1000    	269.90         
88792     	0.1660         	0.126684       	18140000  	0.1000    	291.50         
88829     	0.0959         	0.126822       	18150000  	0.1000    	198.90         
88865     	0.1200         	0.127859       	18160000  	0.1000    	157.00         
88910     	0.0954         	0.125247       	18170000  	0.1000    	344.00         
88950     	0.1222         	0.123819       	18180000  	0.1000    	255.40         
88982     	0.1241         	0.128119       	18190000  	0.1000    	340.00         
89022     	0.0924         	0.125206       	18200000  	0.1000    	338.00         
89069     	0.0944         	0.126644       	18210000  	0.1000    	358.20         
89121     	0.0952         	0.126009       	18220000  	0.1000    	272.90         
89162     	0.1166         	0.124191       	18230000  	0.1000    	276.00         
89202     	0.1417         	0.124012       	18240000  	0.1000    	220.50         
89241     	0.1359         	0.128491       	18250000  	0.1000    	204.60         
89276     	0.1300         	0.123972       	18260000  	0.1000    	193.10         
89330     	0.1193         	0.121591       	18270000  	0.1000    	303.10         
89373     	0.0683         	0.122009       	18280000  	0.1000    	216.60         
89429     	0.0850         	0.124409       	18290000  	0.1000    	221.30         
89482     	0.0975         	0.121231       	18300000  	0.1000    	312.20         
89533     	0.0894         	0.123444       	18310000  	0.1000    	296.50         
89578     	0.1703         	0.126728       	18320000  	0.1000    	290.80         
89625     	0.1116         	0.126100       	18330000  	0.1000    	296.80         
89665     	0.1703         	0.121250       	18340000  	0.1000    	299.10         
89706     	0.1079         	0.123428       	18350000  	0.1000    	334.90         
89739     	0.2000         	0.124388       	18360000  	0.1000    	329.70         
89779     	0.1547         	0.125850       	18370000  	0.1000    	127.30         
89820     	0.1076         	0.121322       	18380000  	0.1000    	304.70         
89857     	0.1750         	0.121144       	18390000  	0.1000    	285.40         
89895     	0.1528         	0.122753       	18400000  	0.1000    	170.30         
89938     	0.1310         	0.122134       	18410000  	0.1000    	285.60         
89971     	0.1647         	0.118775       	18420000  	0.1000    	252.30         
90008     	0.1205         	0.120766       	18430000  	0.1000    	344.00         
90051     	0.1636         	0.123400       	18440000  	0.1000    	355.70         
90087     	0.1078         	0.121278       	18450000  	0.1000    	264.50         
90124     	0.1533         	0.125359       	18460000  	0.1000    	279.30         
90162     	0.1416         	0.127206       	18470000  	0.1000    	252.00         
90198     	0.1443         	0.123644       	18480000  	0.1000    	298.10         
90246     	0.1205         	0.124691       	18490000  	0.1000    	308.40         
90289     	0.1145         	0.122566       	18500000  	0.1000    	281.60         
90329     	0.1932         	0.121438       	18510000  	0.1000    	312.40         
90376     	0.0912         	0.123144       	18520000  	0.1000    	332.10         
90419     	0.1497         	0.124719       	18530000  	0.1000    	203.20         
90477     	0.0905         	0.120416       	18540000  	0.1000    	230.20         
90526     	0.1059         	0.120912       	18550000  	0.1000    	210.30         
90571     	0.1603         	0.118741       	18560000  	0.1000    	325.60         
90620     	0.1152         	0.118775       	18570000  	0.1000    	307.60         
90664     	0.1588         	0.118403       	18580000  	0.1000    	248.90         
90704     	0.1452         	0.117766       	18590000  	0.1000    	218.00         
90748     	0.0938         	0.119097       	18600000  	0.1000    	281.60         
90788     	0.1465         	0.117688       	18610000  	0.1000    	160.50         
90837     	0.1178         	0.118731       	18620000  	0.1000    	231.80         
90873     	0.1848         	0.120562       	18630000  	0.1000    	327.60         
90916     	0.1747         	0.123088       	18640000  	0.1000    	225.00         
90956     	0.1170         	0.119925       	18650000  	0.1000    	260.50         
91002     	0.1549         	0.119062       	18660000  	0.1000    	307.00         
91042     	0.1403         	0.121081       	18670000  	0.1000    	128.00         
91081     	0.1076         	0.120962       	18680000  	0.1000    	284.80         
91119     	0.1600         	0.122528       	18690000  	0.1000    	328.90         
91165     	0.1308         	0.123847       	18700000  	0.1000    	222.40         
91205     	0.1041         	0.121731       	18710000  	0.1000    	234.00         
91241     	0.1617         	0.119391       	18720000  	0.1000    	294.00         
91291     	0.0826         	0.118888       	18730000  	0.1000    	306.30         
91337     	0.1196         	0.118266       	18740000  	0.1000    	279.30         
91384     	0.0819         	0.119269       	18750000  	0.1000    	274.00         
91438     	0.1195         	0.119228       	18760000  	0.1000    	182.50         
91489     	0.0744         	0.118162       	18770000  	0.1000    	327.00         
91544     	0.0963         	0.116697       	18780000  	0.1000    	345.90         
91590     	0.0842         	0.118941       	18790000  	0.1000    	282.10         
91628     	0.1362         	0.114609       	18800000  	0.1000    	313.90         
91670     	0.1519         	0.118700       	18810000  	0.1000    	217.40         
91703     	0.1424         	0.116216       	18820000  	0.1000    	287.40         
91746     	0.1623         	0.115131       	18830000  	0.1000    	248.60         
91790     	0.0978         	0.116025       	18840000  	0.1000    	316.40         
91832     	0.1071         	0.116841       	18850000  	0.1000    	317.10         
91871     	0.1190         	0.117238       	18860000  	0.1000    	329.00         
91916     	0.1053         	0.117788       	18870000  	0.1000    	161.60         
91962     	0.1477         	0.114353       	18880000  	0.1000    	196.50         
92012     	0.1050         	0.115278       	18890000  	0.1000    	230.80         
92048     	0.1278         	0.114175       	18900000  	0.1000    	235.30         
92089     	0.1160         	0.116753       	18910000  	0.1000    	199.50         
92125     	0.1381         	0.117253       	18920000  	0.1000    	231.90         
92175     	0.1336         	0.114578       	18930000  	0.1000    	204.10         
92222     	0.1164         	0.114588       	18940000  	0.1000    	227.40         
92268     	0.1343         	0.112947       	18950000  	0.1000    	275.30         
92305     	0.1355         	0.115512       	18960000  	0.1000    	320.00         
92348     	0.1563         	0.113619       	18970000  	0.1000    	228.00         
92391     	0.1475         	0.114316       	18980000  	0.1000    	237.00         
92435     	0.1234         	0.121766       	18990000  	0.1000    	231.20         
92484     	0.0622         	0.116656       	19000000  	0.1000    	217.50         
92531     	0.0954         	0.115312       	19010000  	0.1000    	267.40         
92575     	0.1642         	0.115956       	19020000  	0.1000    	270.70         
92609     	0.2214         	0.110781       	19030000  	0.1000    	319.90         
92652     	0.1144         	0.114878       	19040000  	0.1000    	365.00         
92688     	0.1423         	0.114647       	19050000  	0.1000    	255.80         
92724     	0.1272         	0.112959       	19060000  	0.1000    	343.70         
92761     	0.1643         	0.114056       	19070000  	0.1000    	313.20         
92801     	0.1240         	0.117394       	19080000  	0.1000    	332.90         
92844     	0.1147         	0.117391       	19090000  	0.1000    	300.50         
92881     	0.1125         	0.112781       	19100000  	0.1000    	165.20         
92922     	0.1679         	0.113697       	19110000  	0.1000    	357.20         
92961     	0.0933         	0.115538       	19120000  	0.1000    	331.50         
92997     	0.1361         	0.113197       	19130000  	0.1000    	355.90         
93038     	0.1441         	0.115231       	19140000  	0.1000    	220.50         
93084     	0.1485         	0.111638       	19150000  	0.1000    	210.30         
93124     	0.1611         	0.111506       	19160000  	0.1000    	334.70         
93169     	0.0982         	0.111512       	19170000  	0.1000    	304.70         
93201     	0.1435         	0.114459       	19180000  	0.1000    	312.60         
93240     	0.1062         	0.114794       	19190000  	0.1000    	245.90         
93287     	0.1397         	0.113641       	19200000  	0.1000    	300.70         
93326     	0.1296         	0.113512       	19210000  	0.1000    	308.10         
93358     	0.2194         	0.114841       	19220000  	0.1000    	322.70         
93399     	0.1798         	0.113428       	19230000  	0.1000    	326.10         
93438     	0.1270         	0.117747       	19240000  	0.1000    	200.00         
93475     	0.1222         	0.115888       	19250000  	0.1000    	309.80         
93515     	0.1045         	0.118106       	19260000  	0.1000    	324.20         
93558     	0.1295         	0.120331       	19270000  	0.1000    	240.90         
93593     	0.1403         	0.122200       	19280000  	0.1000    	224.20         
93641     	0.1255         	0.116178       	19290000  	0.1000    	320.20         
93685     	0.0858         	0.119516       	19300000  	0.1000    	277.40         
93725     	0.1132         	0.118422       	19310000  	0.1000    	191.50         
93765     	0.1046         	0.117959       	19320000  	0.1000    	345.30         
93800     	0.1335         	0.119950       	19330000  	0.1000    	299.00         
93839     	0.1530         	0.118288       	19340000  	0.1000    	279.10         
93878     	0.1537         	0.118128       	19350000  	0.1000    	231.90         
93920     	0.1327         	0.116784       	19360000  	0.1000    	324.90         
93959     	0.1866         	0.118625       	19370000  	0.1000    	171.60         
93992     	0.1536         	0.119238       	19380000  	0.1000    	357.40         
94031     	0.1597         	0.120978       	19390000  	0.1000    	268.20         
94074     	0.0751         	0.121222       	19400000  	0.1000    	263.60         
94115     	0.1729         	0.120241       	19410000  	0.1000    	317.80         
94151     	0.1807         	0.120584       	19420000  	0.1000    	317.20         
94207     	0.1049         	0.120209       	19430000  	0.1000    	119.80         
94252     	0.0852         	0.118603       	19440000  	0.1000    	168.40         
94304     	0.0900         	0.119547       	19450000  	0.1000    	277.30         
94352     	0.1596         	0.120938       	19460000  	0.1000    	190.10         
94397     	0.0695         	0.118625       	19470000  	0.1000    	312.80         
94449     	0.0817         	0.120025       	19480000  	0.1000    	309.80         
94488     	0.1449         	0.122656       	19490000  	0.1000    	355.30         
94532     	0.1644         	0.120069       	19500000  	0.1000    	266.50         
94580     	0.1200         	0.124531       	19510000  	0.1000    	246.00         
94636     	0.0725         	0.120584       	19520000  	0.1000    	79.10          
94684     	0.1076         	0.122681       	19530000  	0.1000    	227.80         
94728     	0.0601         	0.123119       	19540000  	0.1000    	301.30         
94781     	0.0962         	0.122841       	19550000  	0.1000    	225.20         
94821     	0.1386         	0.118509       	19560000  	0.1000    	251.00         
94865     	0.1429         	0.122072       	19570000  	0.1000    	294.70         
94905     	0.1264         	0.124488       	19580000  	0.1000    	148.60         
94950     	0.1306         	0.122072       	19590000  	0.1000    	299.40         
94982     	0.1596         	0.122047       	19600000  	0.1000    	269.90         
95023     	0.0923         	0.121956       	19610000  	0.1000    	306.00         
95058     	0.1557         	0.124438       	19620000  	0.1000    	304.90         
95091     	0.1619         	0.123181       	19630000  	0.1000    	311.90         
95128     	0.1766         	0.122147       	19640000  	0.1000    	300.60         
95168     	0.1561         	0.121588       	19650000  	0.1000    	355.90         
95207     	0.1276         	0.120397       	19660000  	0.1000    	142.90         
95246     	0.0984         	0.120938       	19670000  	0.1000    	351.60         
95287     	0.1317         	0.118378       	19680000  	0.1000    	327.90         
95333     	0.0981         	0.118206       	19690000  	0.1000    	316.40         
95369     	0.1307         	0.118853       	19700000  	0.1000    	228.60         
95406     	0.1542         	0.121334       	19710000  	0.1000    	312.40         
95446     	0.1612         	0.124475       	19720000  	0.1000    	293.10         
95488     	0.1527         	0.123234       	19730000  	0.1000    	337.00         
95524     	0.1831         	0.123525       	19740000  	0.1000    	305.40         
95565     	0.1647         	0.120572       	19750000  	0.1000    	367.90         
95601     	0.1525         	0.122138       	19760000  	0.1000    	291.10         
95639     	0.1752         	0.122491       	19770000  	0.1000    	279.20         
95677     	0.0930         	0.121219       	19780000  	0.1000    	328.20         
95714     	0.1216         	0.123075       	19790000  	0.1000    	279.80         
95752     	0.1164         	0.125141       	19800000  	0.1000    	335.40         
95788     	0.1786         	0.124662       	19810000  	0.1000    	368.60         
95831     	0.1471         	0.123841       	19820000  	0.1000    	319.70         
95861     	0.1689         	0.120997       	19830000  	0.1000    	328.80         
95897     	0.1411         	0.119912       	19840000  	0.1000    	282.40         
95933     	0.1059         	0.120650       	19850000  	0.1000    	292.40         
95980     	0.1192         	0.120059       	19860000  	0.1000    	316.80         
96018     	0.0567         	0.121450       	19870000  	0.1000    	300.70         
96061     	0.0907         	0.119966       	19880000  	0.1000    	231.70         
96104     	0.1245         	0.123281       	19890000  	0.1000    	232.20         
96136     	0.1636         	0.123056       	19900000  	0.1000    	303.00         
96173     	0.1758         	0.122847       	19910000  	0.1000    	285.10         
96214     	0.1584         	0.123166       	19920000  	0.1000    	236.60         
96244     	0.1861         	0.119638       	19930000  	0.1000    	340.20         
96278     	0.1773         	0.121088       	19940000  	0.1000    	283.10         
96316     	0.1278         	0.118619       	19950000  	0.1000    	331.40         
96358     	0.0709         	0.117544       	19960000  	0.1000    	287.10         
96401     	0.1748         	0.118159       	19970000  	0.1000    	290.50         
96443     	0.1331         	0.119991       	19980000  	0.1000    	365.70         
96497     	0.0847         	0.119347       	19990000  	0.1000    	261.00         
96538     	0.1027         	0.119959       	20000000  	0.1000    	260.30         
