Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
30290     	0.1050         	0.061206       	3630000   	0.1000    	256.30         
30326     	0.1194         	0.059859       	3640000   	0.1000    	221.20         
30368     	0.0850         	0.061141       	3650000   	0.1000    	263.70         
30404     	0.1198         	0.060428       	3660000   	0.1000    	244.40         
30442     	0.1094         	0.062181       	3670000   	0.1000    	222.10         
30480     	0.0932         	0.058459       	3680000   	0.1000    	255.80         
30511     	0.1370         	0.060850       	3690000   	0.1000    	260.70         
30541     	0.0951         	0.060638       	3700000   	0.1000    	223.40         
30576     	0.1120         	0.062441       	3710000   	0.1000    	232.00         
30615     	0.1080         	0.060666       	3720000   	0.1000    	247.80         
30652     	0.0930         	0.060012       	3730000   	0.1000    	252.10         
30688     	0.1180         	0.062728       	3740000   	0.1000    	266.60         
30722     	0.1211         	0.061984       	3750000   	0.1000    	157.70         
30754     	0.1420         	0.062653       	3760000   	0.1000    	243.90         
30791     	0.1478         	0.063031       	3770000   	0.1000    	256.10         
30827     	0.1382         	0.067412       	3780000   	0.1000    	187.60         
30869     	0.0932         	0.067084       	3790000   	0.1000    	260.80         
30906     	0.1004         	0.065956       	3800000   	0.1000    	189.40         
30946     	0.1162         	0.067488       	3810000   	0.1000    	239.40         
30982     	0.1117         	0.066091       	3820000   	0.1000    	143.60         
31026     	0.0621         	0.064541       	3830000   	0.1000    	181.20         
31060     	0.1110         	0.063281       	3840000   	0.1000    	251.50         
31097     	0.0786         	0.065959       	3850000   	0.1000    	252.00         
31137     	0.0706         	0.069103       	3860000   	0.1000    	217.40         
31172     	0.0784         	0.068600       	3870000   	0.1000    	196.40         
31208     	0.0926         	0.069003       	3880000   	0.1000    	278.20         
31244     	0.1135         	0.067150       	3890000   	0.1000    	224.10         
31283     	0.1155         	0.068003       	3900000   	0.1000    	207.30         
31321     	0.1076         	0.068297       	3910000   	0.1000    	221.70         
31357     	0.1116         	0.067294       	3920000   	0.1000    	254.60         
31393     	0.1222         	0.071094       	3930000   	0.1000    	309.90         
31431     	0.1308         	0.069284       	3940000   	0.1000    	245.00         
31467     	0.1148         	0.069800       	3950000   	0.1000    	253.30         
31502     	0.1222         	0.069147       	3960000   	0.1000    	228.90         
31536     	0.0905         	0.071962       	3970000   	0.1000    	193.20         
31572     	0.0932         	0.072662       	3980000   	0.1000    	257.10         
31613     	0.0899         	0.075416       	3990000   	0.1000    	214.50         
31655     	0.1065         	0.072509       	4000000   	0.1000    	300.10         
31691     	0.1066         	0.073319       	4010000   	0.1000    	226.40         
31727     	0.1128         	0.078594       	4020000   	0.1000    	188.60         
31765     	0.1438         	0.079150       	4030000   	0.1000    	252.20         
31803     	0.1439         	0.076888       	4040000   	0.1000    	219.80         
31846     	0.1111         	0.076728       	4050000   	0.1000    	232.10         
31882     	0.1555         	0.077212       	4060000   	0.1000    	226.90         
31916     	0.1164         	0.078538       	4070000   	0.1000    	210.00         
31953     	0.0972         	0.080781       	4080000   	0.1000    	252.90         
31987     	0.1294         	0.082294       	4090000   	0.1000    	262.80         
32036     	0.1034         	0.079897       	4100000   	0.1000    	198.30         
32076     	0.1311         	0.084044       	4110000   	0.1000    	250.80         
32113     	0.1116         	0.082997       	4120000   	0.1000    	218.10         
32151     	0.1114         	0.083619       	4130000   	0.1000    	213.50         
32191     	0.1083         	0.086991       	4140000   	0.1000    	209.80         
32226     	0.0840         	0.083809       	4150000   	0.1000    	181.50         
32262     	0.1428         	0.083725       	4160000   	0.1000    	241.60         
32297     	0.1164         	0.084172       	4170000   	0.1000    	240.80         
32331     	0.1504         	0.083584       	4180000   	0.1000    	214.50         
32369     	0.0973         	0.081847       	4190000   	0.1000    	176.80         
32410     	0.0912         	0.080838       	4200000   	0.1000    	283.60         
32446     	0.1184         	0.083438       	4210000   	0.1000    	211.90         
32483     	0.1107         	0.082300       	4220000   	0.1000    	295.20         
32523     	0.0876         	0.081619       	4230000   	0.1000    	237.70         
32559     	0.1393         	0.083512       	4240000   	0.1000    	188.60         
32591     	0.1424         	0.082603       	4250000   	0.1000    	272.60         
32627     	0.1117         	0.086994       	4260000   	0.1000    	264.30         
32666     	0.1109         	0.089150       	4270000   	0.1000    	220.80         
32701     	0.1065         	0.089941       	4280000   	0.1000    	229.50         
32733     	0.1501         	0.087612       	4290000   	0.1000    	238.30         
32768     	0.0948         	0.090522       	4300000   	0.1000    	262.00         
